activity,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
0,11.176390732431546,11.176390732431546,0.0493647830598382,-0.949024121518848,0.259312585316187,456.2899999999999,447.2180000000001,455.9211655280003,116,0,0.2704983346507427,-0.3324338162643631,0.3324338162643631,0.2704983346507427,1.3478260869565215,2.0869565217391304,2.782608695652174,13.587801097632784,-0.0893284299219651,0.7398225372051725,-2.3126086601141758,0.9856763084915252,-2.4079644037107486,4.391741512610161,-0.4349870612331435,3.193022454957542,2.0965942704333256,1292.8187395147868,24.22916813859674,19.799812016864514,14.590303469896286,14.80521332798726,10.12617781912029,8.035244645100123,3.823657200982576,6.245075525606753,2.3097112689055894,3.896343782586224,1.423605682462968,2.721504074648628,-1.85,8466554.48111632,8.308038839131306,6.724276165971667,3.920023134990529,166.52928144700218,10.619626706576751,0.0,13.067679521220493,0.0,5.687386274683562,0.0,10.114318268765572,4.9839785209472085,0.0,0.0,11.336785877934735,65.02083760843122,21.34240596107555,24.735241576094573,17.342305098665612,77.98091849606607,0.0,4.9839785209472085,0.0,0.0,10.619626706576751,55.981431493474034,0.0,0.0,10.619626706576751,16.506331029206457,0.0,46.14552994804949,15.019726454489636,0.0,13.68450053983097,9.59530989319154,42.29693095364306,2.8236841566564013,10.216620634085364,0.0,80.09,51.62261402122603,10.114318268765572,0.0,31.00319880031668,21.95641258451149,0.0,0.0,22.590870627068057,0.0,4.9839785209472085,24.63686749289463,71.83854430598036,7.330732678716986,14.19319755909444,11.07244200479234,-1.58576302217216,0.0,-3.8958201930786274,0.0,0.0,0.0,0.0,23,2,6,0,0,0,2,1,3,5,2,9,3,0,0,0,3,4.618000000000001,105.2768,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,1,2,0,3,1,2,0,23,16,2,0,8,8,0,3,9,6,0,0,1,1,4,0,4,0,2,13,0,0,0,1,2,0,0,0,0,2,1
1,12.743620637405222,12.743620637405222,0.5919019497065441,-4.423592962664708,0.5687781399621373,416.5249999999997,388.3010000000002,416.2212261360008,160,0,0.2324241310319791,-0.4762629031083583,0.4762629031083583,0.2324241310319791,1.2903225806451613,2.0,2.7096774193548385,10.202995672944931,-0.2438256934052064,-4.8809450422507817e-17,-2.7754113011260566,1.177253543751955e-16,-2.851688314404561,1.366059662587264,-1.1086511835916757,3.0898547128093763,2.2056745801316238,2169.8652814823467,46.09097545816254,43.10535096292756,15.10535096292756,26.260390682018464,22.019260806445523,8.17762001994565,5.443238242497231,5.443238242497231,3.4868474470990933,3.4868474470990933,2.138962208860409,2.138962208860409,-3.0899999999999994,492761944993.9833,5.823836668584702,9.811411586938371,5.155656585641841,221.9416994811434,15.7663932828147,9.929454229833064,5.783244946364939,5.879988336435371,0.0,0.0,4.794537184071822,9.967957041894415,0.0,0.0,48.33934966130636,44.0488704656464,42.37783394579004,33.50415256645193,48.03589027711199,5.783244946364939,0.0,15.277770395182792,11.613674661089352,26.09460160427038,19.55270461154818,65.6391478555151,0.0,28.394747309526284,15.7663932828147,0.0,5.879988336435371,0.0,35.30390659980753,6.496859684315945,5.893957685363079,69.7881459916758,54.51224487212112,4.235526234984602,22.514758973090917,0.0,90.13,162.38793434160266,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894415,43.24135309304016,234.81932724728813,0.0,20.244733953101868,-0.7966929062014758,-7.70744303204772,-7.91038354575219,-10.537925101982816,-9.990034138113892,-19.288249142958584,0.0,0.32,31,3,6,0,1,1,2,1,3,6,2,6,9,0,1,1,4,3.8503000000000016,121.8886,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,3,2,0,31,37,1,0,15,9,0,9,8,6,0,0,0,0,1,1,2,3,2,17,5,0,0,0,4,0,0,0,0,0,0
0,14.820856514651988,14.820856514651988,1.175701425390926,-5.236159700002927,0.1395178432216246,610.5210000000015,580.2810000000004,610.1533848800008,234,0,0.2932939831615129,-0.5076781655726268,0.5076781655726268,0.2932939831615129,0.8837209302325582,1.6511627906976745,2.372093023255814,11.420385607497517,-0.2447654307012995,0.3186992694142074,-2.744876134957372,0.3841414799641492,-2.9311256187760084,1.2848799961507271,-1.1037456949107909,3.325889375043996,1.971086094924538,2728.333703435156,56.2668557556426,50.03197264742181,20.03197264742181,33.32243487129615,24.869089954509192,10.786607049870565,7.82827371653723,7.82827371653723,5.153613888015107,5.153613888015107,3.2173787922141326,3.2173787922141326,-3.71,570958242141946.0,10.72416082152217,11.7589644247154,5.671893025694395,283.9164798733446,74.45268466332568,66.39915276749497,23.52534945397915,26.03157853711716,5.724798628930537,0.0,4.794537184071822,0.0,0.0,0.0,0.0,24.979148240285564,21.760564575534243,34.57114016858979,101.86785578673,10.969244356107035,14.311996572326342,0.0,0.0,68.02419306996937,6.558985242916289,40.43542111428884,0.0,40.07125807699096,10.16565334570059,0.0,28.747559166419524,0.0,133.13136467898852,14.210588861400147,0.0,34.267063240700075,39.42378165944164,0.0,22.29294326667848,0.0,269.42999999999995,161.2645646762007,7.536054296412263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.08808191107213,62.350253335643856,273.6232634119169,0.0,14.820856514651988,39.826263002536535,-4.8407928812750765,-8.779462571749024,-6.833821944526116,-48.67053391001088,-9.645771621544366,0.0,0.4444444444444444,43,10,16,0,2,2,2,1,3,16,10,16,17,0,2,2,5,-1.6871000000000005,140.19600000000003,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,13,3,43,47,1,0,21,8,0,17,32,16,0,0,0,0,1,12,0,2,3,15,10,0,0,0,5,0,0,0,0,2,1
1,13.158444300074889,13.158444300074889,0.1017333942045346,-1.7285966226779113,0.3158837116327488,431.235,419.1390000000002,430.02356022400033,146,0,0.2705726101950971,-0.3218211416961102,0.3218211416961102,0.2705726101950971,1.206896551724138,2.0,2.7586206896551726,13.223888484365736,-0.0913511560101844,0.6850919945353167,-2.2951882100726984,0.9406249085685618,-2.3712317544955046,3.89604026192108,-0.4371308935798016,2.905053085288813,2.220595482296514,1621.879941483315,31.40881270335832,25.67777648987374,15.189634381910649,18.875468093007665,13.113822314893014,7.975324069911552,4.850581557609598,5.606510503628051,2.9413349557622044,3.4038148542442825,1.7384593184128712,2.0497534276912592,-3.489999999999999,348809723.9506278,9.817095634506764,8.67829702196632,5.066504685118362,191.1815494245918,5.309813353288376,0.0,8.60692910302134,0.0,11.594566004035068,0.0,25.122208783301645,0.0,5.101407525739723,0.0,29.24429848812833,42.32589006875988,22.79485700375148,40.62570573178475,31.04365513531991,57.66614828300286,0.0,0.0,5.101407525739723,0.0,10.728629499680803,86.18583561806724,0.0,0.0,10.728629499680803,17.062158824050687,0.0,23.20187978046503,22.325420727304817,9.589074368143644,10.114318268765572,13.7075855617022,71.12765824755874,12.868950784139054,0.0,0.0,113.7,115.45909690065722,19.70339263690921,0.0,10.728629499680803,0.0,0.0,0.0,0.0,0.0,5.101407525739723,39.73314949882364,95.3737173365776,11.710171401236998,35.927067878790815,12.853163641884036,-5.396283367185023,-3.2827307443060203,-10.296217258109522,0.0,0.0,0.0,0.0,29,2,8,1,0,1,2,0,2,6,2,10,5,0,0,0,3,4.373500000000002,111.47579999999998,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,0,4,0,4,0,29,21,4,0,10,8,0,5,13,8,0,0,1,1,6,1,4,0,0,18,0,0,0,0,3,0,0,0,0,0,0
1,13.853801524486949,13.853801524486949,0.7873260369439539,-5.282684975550015,0.1112167703750523,328.41699999999946,300.193,328.22228875600086,132,0,0.2426465229130616,-0.3701604379835473,0.3701604379835473,0.2426465229130616,1.5217391304347827,2.391304347826087,3.0434782608695654,-1.0003716077811968e-16,-0.2438200975805046,-5.785476471982052e-17,-2.676921549810781,-1.3308151102944143e-16,-2.829528915825555,-8.115430538922692e-17,-1.0870467308474383,2.96489510816418,8.222141201727363,1366.5690677191717,41.90325920389319,38.90802644439134,10.90802644439134,22.07026730823332,18.702542379445266,5.124833615445606,2.893597791307838,2.893597791307838,1.4179566517009583,1.4179566517009583,0.7450727220279906,0.7450727220279906,-2.16,3455493520.640495,3.5842534199841163,12.3905607855502,11.1101229674339,175.78641082183643,32.16341119538949,16.474547343507506,14.43060703871304,11.814359458703011,0.0,0.0,14.99138272321721,0.0,0.0,0.0,0.0,38.36148419096284,36.65164725650537,8.759409580690086,53.09351930224548,24.036126189778088,5.402308355073566,15.929440059865126,11.439433951452546,50.75230156064186,12.99371936863189,0.0,0.0,0.0,27.368874011317672,0.0,0.0,0.0,49.06563049510926,14.383611552215466,5.402308355073566,66.13168774734703,0.0,11.294736626625603,0.0,0.0,163.19,115.15102113036951,14.383611552215466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.402308355073566,38.70990775002999,217.04885864490475,0.0,39.04349254167552,-1.9395684415281849,-1.9654162799976191,-7.951559708785447,-10.358673732163773,-27.6901835510092,-13.020282806429442,0.0,0.7142857142857143,23,8,9,0,0,0,0,0,0,5,6,9,14,0,0,0,0,-1.4329299999999965,87.65560000000002,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,6,0,3,0,23,46,4,0,0,0,0,14,12,9,0,0,0,0,3,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.245896020420467,17.245896020420467,1.253186662435592,-7.353424909739656,0.04369154155806,1499.7170000000026,1404.964999999999,1498.6703565480022,574,0,0.2930920704965399,-0.5079666451556014,0.5079666451556014,0.2930920704965399,0.6074766355140186,1.1121495327102804,1.6261682242990654,10.517391121424213,-0.2484053904144693,1.0529022878026159e-16,-2.687720073071198,2.492746078332968e-16,-2.8939092863362097,8.957465697030182e-16,-1.1332403896054288,1.4740913895941652,2.065937043060891,8528.36544113189,159.8671489805517,145.00388675634886,51.820383337276574,88.82073834510098,72.46672509129701,27.350272868333757,17.571847504636985,18.18421994033278,10.4186817109059,10.99077544792219,6.269628348434593,6.683241486677717,-11.260000000000003,8.982115716901006e+77,22.428540626700507,40.29285098906899,25.792724055499008,754.5275418277101,94.64081478958816,73.31708754130021,21.177631174923004,85.56291552538637,1.4311996572326342,0.0,67.12352057700551,4.9839785209472085,0.0,11.761884949391115,116.42490226486744,73.05516000605715,117.7394334288671,85.01469870461938,207.80522659418656,94.46240116031224,4.293598971697903,72.85893478576118,17.333391636815627,163.12074578689322,31.379460039214457,155.2299563320201,0.0,5.749511833283905,64.53756748433631,0.0,5.749511833283905,11.761884949391115,231.8176542537786,98.98814508365244,5.893957685363079,185.02465230507312,127.28222237038364,21.177631174923004,0.0,0.0,507.1699999999999,535.1504230533533,68.26026598948177,62.32898339293368,0.0,0.0,0.0,0.0,0.0,0.0,20.31040309426885,66.18315161014775,851.3525957954832,-2.492903482703494,226.34388492197667,-15.446841203083352,-30.657390240088176,-70.91910386602427,-120.14136197327592,-73.93740102279409,-42.434812262824494,0.0,0.4383561643835616,107,18,33,0,2,2,4,1,5,19,16,34,25,0,2,2,7,-3.1588000000000225,389.3669000000008,0,2,0,0,0,2,1,1,0,0,14,14,0,0,0,3,11,2,0,1,0,1,0,0,0,0,0,14,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,73,0,0,0,0,1,0,2,14,17,0,107,121,14,0,58,14,0,25,50,33,0,0,0,0,14,3,4,15,2,52,17,0,0,2,4,0,0,0,1,2,1
1,15.757183357597718,15.757183357597718,0.1484845658540199,-5.95068657274459,0.357313538914241,564.7120000000017,528.4240000000003,564.2518746320011,212,0,0.2552942797197644,-0.4427458921901355,0.4427458921901355,0.2552942797197644,1.25,2.075,2.8,10.405963654042363,-0.2467816849651049,4.7338784219653227e-17,-2.8123373001381733,1.0533149266006214e-16,-2.867413234060666,0.650147525674322,-1.1616966213264168,3.8957505878238248,1.998276676036613,2838.504292292823,59.798082239349085,55.224523025319066,20.041019606246792,33.49760756660122,28.17739817387312,11.152253968300975,6.899562784048604,7.877083591414509,4.527906230054354,5.465148338740753,2.8583765168131388,3.726005635096191,-3.5699999999999994,892780681982617.8,7.828413491609043,12.73407974349926,6.098747467655933,288.25902808960586,25.24650072776895,31.75261017757478,7.831307853509167,17.721539188054518,5.890723922025908,0.0,14.383611552215466,9.967957041894415,0.0,0.0,60.66765412023934,45.21337630825852,43.58775796792802,24.52761468469638,68.27132107787072,34.05940704267712,0.0,25.48749347932165,5.893957685363079,69.51604383165026,18.782499937886566,42.62420338397198,0.0,22.15572710542413,15.929440059865126,5.001081976687867,0.0,11.336785877934735,64.11576995044653,14.383611552215466,5.893957685363079,96.69739878021852,47.04135432102533,4.235526234984602,22.15572710542413,0.0,129.46,197.2145895464657,8.906812852582483,9.589074368143644,11.336785877934735,0.0,0.0,0.0,0.0,0.0,9.967957041894415,49.77543385714458,309.6721936175544,-0.1484845658540199,51.416128447760144,-6.355726904715011,-2.2718825717682614,-16.58332614477717,-22.03056521885704,-36.77664224734056,-14.088361078669193,0.0,0.4827586206896552,40,3,10,1,1,2,1,2,3,8,3,11,11,1,1,2,5,4.067600000000003,153.43909999999968,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,1,0,3,3,3,1,40,50,3,0,19,8,0,11,14,10,0,0,0,0,3,0,6,4,4,13,10,0,0,3,2,0,0,0,0,0,0
1,13.35337978710002,13.35337978710002,0.007738068993029,-2.1798769652305365,0.2123560791550992,835.8950000000003,827.831,835.6550653560003,146,0,0.33967545922685,-0.5055811847788793,0.5055811847788793,0.33967545922685,0.896551724137931,1.4482758620689655,2.0,16.060375524476953,-0.0926959139371645,1.287283217611835,-2.411646517966285,1.5411234830843112,-2.3655615986505483,4.836842680763048,-0.7478238561411283,3.1574785178748157,2.11150181071646,1527.6057820637188,27.298082239349085,21.553099344356223,22.183092509061517,17.359220103489346,11.5012945435697,11.99979454499462,5.995193368591276,10.31018995094392,4.517455181242553,7.996145955996029,3.3023106463786664,6.712061683452339,-0.5499999999999994,143675108.10888728,13.10176834774424,6.980760150163439,2.680005867410097,230.70135051858088,19.69134228981452,11.49902366656781,17.100074477551498,0.0,2.8623993144652684,5.969305287951849,0.0,4.794537184071822,0.0,0.0,18.127256122989884,108.4907386312621,5.563451491696996,39.1956348963739,32.71043081090766,96.33278779622408,2.8623993144652684,0.0,0.0,5.601050810983688,0.0,72.78904729702933,0.0,22.99804733313562,4.736862953800049,0.0,22.99804733313562,90.36348250827224,19.049320984631542,10.337913764783735,14.280729084261583,35.27289448788113,36.25451224597977,0.0,0.0,0.0,75.99000000000001,41.30348242128571,4.794537184071822,0.0,66.05396830781477,0.0,0.0,0.0,45.181741254136114,45.181741254136114,0.0,30.77829294130111,79.43686841214142,7.272285954733899,13.35337978710002,9.517188382797258,-3.007101654488955,-1.1795198748635256,-2.996434340753442,0.0,0.0,0.0,0.05,29,2,5,0,2,2,3,0,3,5,2,9,2,0,0,0,5,6.084200000000003,138.89509999999993,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0,0,3,2,29,14,1,0,17,9,0,2,10,5,0,0,0,0,5,2,0,0,2,19,1,0,0,1,4,0,0,0,0,7,3
1,9.93328686828777,9.93328686828777,0.0020738790363608,-3.954776548589109,0.1094539183929175,680.7640000000014,648.5080000000002,680.242355504001,252,0,0.2930926118055782,-0.5079438768862878,0.5079438768862878,0.2930926118055782,0.4807692307692308,0.8653846153846154,1.3653846153846154,11.248327784641402,-0.1796834006572085,0.5828308941031657,-2.373877087014224,0.6434025084060498,-2.366997894699776,2.8588763406204003,-0.9184913927364686,3.1789736970877844,1.8297334920364487,4387.163732742157,62.64605253146283,57.42184754385528,25.42184754385528,39.11150351153104,30.13277131578292,14.605350962927556,10.552564558427514,10.552564558427514,7.394316267963656,7.394316267963656,5.293647397597711,5.293647397597711,-7.059999999999998,1.3859730983096212e+18,12.026206587799567,12.366811258789046,5.523224718784628,343.321914720087,30.38923930488735,22.99804733313562,2.8236841566564013,0.0,5.724798628930537,0.0,4.9839785209472085,4.9839785209472085,0.0,0.0,48.33934966130636,119.6128237534774,49.80364306193392,52.93240021513873,58.89863938151102,34.17094636253618,5.724798628930537,19.921963582352923,0.0,12.74584980265876,0.0,143.62408613265978,0.0,67.50565926671159,0.0,0.0,22.99804733313562,0.0,46.08199497571231,12.74584980265876,0.0,58.41543443981962,120.84837415326596,2.8236841566564013,78.67855829611214,0.0,138.28000000000003,258.0465415645664,27.49733816772036,0.0,9.954006540458504,0.0,0.0,0.0,0.0,0.0,30.403189806323265,16.690867078292296,289.58316135814766,0.0,8.598221148473673,18.09496832287877,-19.995646887990965,-4.599535120537429,-27.28702955599305,-7.894139264978672,0.0,0.0,0.0454545454545454,52,6,8,0,2,2,4,3,7,6,6,8,8,0,0,0,9,9.760799999999996,205.7405999999997,0,0,0,0,0,4,2,4,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,4,4,0,52,40,0,0,28,24,0,8,12,8,0,0,0,0,0,4,0,0,2,44,2,0,0,4,4,0,0,0,1,12,8
1,16.128763141826063,16.128763141826063,0.6646554808076557,-6.654709283726066,0.0271588731803186,806.9820000000019,748.5179999999997,806.4888423360015,316,0,0.2427279565904607,-0.3836821308528754,0.3836821308528754,0.2427279565904607,0.5862068965517241,1.0172413793103448,1.4827586206896552,5.342578550241938e-15,-0.1862699248919795,-3.6127822953256985e-18,-2.680859251719851,-4.653585055751662e-17,-2.8739244477634154,4.495773758364839e-16,-1.0377141077082612,0.6859485999584607,3.997216214899537,4158.90570326847,92.66544305838,85.68283788085469,27.682837880854688,51.644077119529626,41.66618601892621,13.880273322427174,8.618481634008706,8.618481634008706,4.668385051880602,4.668385051880602,2.605079311813669,2.605079311813669,-7.130000000000001,2.813262362094711e+35,10.480505374890996,25.110992613887404,19.45490103177987,419.2418939727227,71.07709170493837,23.889297190806207,56.31058607652392,23.628718917406022,0.0,0.0,46.18969051165512,0.0,0.0,0.0,48.33934966130636,54.92790388306726,65.46292103668117,26.934303243882677,99.62706600379366,53.30255697813863,27.011541775367828,42.478506826307004,28.598584878631364,75.65787108298647,19.49057905294784,70.59315562809434,0.0,0.0,71.07709170493837,0.0,0.0,0.0,90.84681343613542,38.54479300624856,27.011541775367828,108.46790484072184,48.33934966130636,32.4723678015486,0.0,0.0,413.87,290.1212544471057,12.418994049847942,19.178148736287287,0.0,0.0,0.0,0.0,0.0,0.0,27.011541775367828,68.02992321765838,490.9722828905274,0.0,62.83243816160208,-1.6805398145959465,-12.498257820206884,-25.809763077454782,-35.361938085928045,-40.84663944731587,-24.85758280662805,0.0,0.4166666666666667,58,23,22,0,0,0,2,0,2,9,18,22,25,0,0,0,2,-2.9431500000000126,221.44909999999985,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,18,0,4,0,58,96,9,0,6,6,0,25,26,22,0,0,0,0,4,5,22,15,0,12,0,0,0,0,2,0,0,0,0,0,0
0,14.731733849463218,14.731733849463218,1.7701198539931668,-6.366165925595599,0.1778828034986087,1297.3020000000008,1256.9819999999993,1296.0469075400006,448,0,0.3670157146991375,-0.2817910651643441,0.3670157146991375,0.2817910651643441,0.4651162790697674,0.8953488372093024,1.3488372093023255,13.733279163421312,-0.2459435463364054,0.60640280764288,-2.4220119049061317,0.5935342198943487,-2.397694456531293,2.8983132328601453,-0.9373819899118844,0.6896053516831353,1.2885397203326956,6765.605775449631,97.31134294939244,80.02248199645175,44.92146148201809,56.82746552779027,40.37813691333416,29.378136913334163,15.46513536600198,23.364114851568328,9.834674127643948,14.467667289499424,6.428688019622594,9.975991244649087,-8.330000000000002,4.8599569097404925e+39,29.37516486456788,23.50317543770431,14.3161823774414,544.4604255751105,0.0,9.79096695103555,0.0,8.587197943395806,84.33748007160735,6.031114512338072,46.50833275602851,24.7641561146145,60.49159137124495,0.0,54.4686457143201,73.54880826481914,101.08450260477584,75.80348689416337,148.41544275586128,134.44897762834975,8.587197943395806,0.0,29.954428395814016,71.52326754463874,0.0,152.4869689302836,0.0,0.0,0.0,4.794537184071822,0.0,0.0,141.76690937208318,79.88690989048861,0.0,120.80093051914297,179.76952526138072,0.0,18.3974709711759,0.0,485.73,358.459214103272,74.47946782633271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.28461241555524,55.19298885318332,517.8064177651754,0.0,78.20285855708723,0.0,-33.58503693625028,-10.557113064358354,-35.01929999350479,-26.07381723696679,-8.286639521972837,-37.320702902542806,0.1568627450980392,86,6,29,6,0,6,2,0,2,23,6,35,18,0,0,0,8,4.532400000000004,305.2596000000007,0,0,0,0,0,0,0,0,0,0,5,5,0,0,6,6,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,6,0,6,0,23,0,86,64,23,0,30,16,0,18,52,29,0,0,0,0,17,12,5,8,0,38,6,0,0,0,8,0,0,0,0,4,2
